flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,submissionTime,versionId,linkedEvents,duration_minutes,flare_class,risk_level,hour,day,month,year,day_of_week,magnitude,flare_class_encoded
2024-07-28T01:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 01:39:00+00:00,2024-07-28 01:51:00+00:00,2024-07-28 01:53:00+00:00,M7.8,S07E10,13766.0,2024-07-28 02:05:00+00:00,2,[{'activityID': '2024-07-28T02:24:00-CME-001'}],14.0,M,2,1,28,7,2024,6,7.8,1
2024-07-28T01:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 01:53:00+00:00,2024-07-28 01:57:00+00:00,2024-07-28 02:01:00+00:00,M9.9,S08E10,13766.0,2024-07-28 02:09:00+00:00,1,[{'activityID': '2024-07-28T02:24:00-CME-001'}],8.0,M,2,1,28,7,2024,6,9.9,1
2024-07-28T03:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 03:37:00+00:00,2024-07-28 03:48:00+00:00,2024-07-28 04:03:00+00:00,M1.5,S11W36,13762.0,2024-07-28 12:10:00+00:00,1,,26.0,M,2,3,28,7,2024,6,1.5,1
2024-07-28T10:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 10:27:00+00:00,2024-07-28 10:42:00+00:00,2024-07-28 10:54:00+00:00,M7.7,S12W41,13762.0,2024-07-28 12:03:00+00:00,3,[{'activityID': '2024-07-28T12:12:00-CME-001'}],27.0,M,2,10,28,7,2024,6,7.7,1
2024-07-28T12:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 12:43:00+00:00,2024-07-28 12:50:00+00:00,2024-07-28 12:55:00+00:00,M2.6,S09E23,13767.0,2024-07-28 14:52:00+00:00,2,,12.0,M,2,12,28,7,2024,6,2.6,1
2024-07-28T13:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 13:46:00+00:00,2024-07-28 14:22:00+00:00,2024-07-28 14:35:00+00:00,M1.6,S15W25,13768.0,2024-07-28 15:03:00+00:00,1,[{'activityID': '2024-07-28T14:36:00-CME-001'}],49.0,M,2,13,28,7,2024,6,1.6,1
2024-07-28T18:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 18:08:00+00:00,2024-07-28 18:26:00+00:00,2024-07-28 18:40:00+00:00,M1.3,S13W30,13768.0,2024-07-29 15:34:00+00:00,3,,32.0,M,2,18,28,7,2024,6,1.3,1
2024-07-28T20:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-28 20:25:00+00:00,2024-07-28 20:36:00+00:00,2024-07-28 20:49:00+00:00,M1.9,S10W46,13762.0,2024-07-28 20:55:00+00:00,1,,24.0,M,2,20,28,7,2024,6,1.9,1
2024-07-29T01:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 01:07:00+00:00,2024-07-29 01:30:00+00:00,2024-07-29 01:36:00+00:00,C8.9,S12W45,13762.0,2024-07-29 16:06:00+00:00,1,[{'activityID': '2024-07-29T02:12:00-CME-001'}],29.0,C,1,1,29,7,2024,0,8.9,0
2024-07-29T02:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 02:33:00+00:00,2024-07-29 02:37:00+00:00,2024-07-29 02:43:00+00:00,X1.5,S05W04,13764.0,2024-08-02 16:40:00+00:00,3,,10.0,X,3,2,29,7,2024,0,1.5,2
2024-07-29T05:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 05:10:00+00:00,2024-07-29 05:20:00+00:00,2024-07-29 05:28:00+00:00,M1.0,S16W33,13768.0,2024-07-29 11:20:00+00:00,1,,18.0,M,2,5,29,7,2024,0,1.0,1
2024-07-29T12:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 12:16:00+00:00,2024-07-29 12:22:00+00:00,2024-07-29 12:29:00+00:00,M1.6,S11W60,13762.0,2024-07-29 12:33:00+00:00,1,,13.0,M,2,12,29,7,2024,0,1.6,1
2024-07-29T12:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 12:47:00+00:00,2024-07-29 12:55:00+00:00,2024-07-29 13:04:00+00:00,M8.7,S11W52,13762.0,2024-07-29 17:00:00+00:00,3,[{'activityID': '2024-07-29T13:25:00-CME-001'}],17.0,M,2,12,29,7,2024,0,8.7,1
2024-07-29T14:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 14:04:00+00:00,2024-07-29 14:46:00+00:00,2024-07-29 15:09:00+00:00,M4.2,S10W02,13766.0,2024-07-29 17:00:00+00:00,2,[{'activityID': '2024-07-29T14:36:00-CME-001'}],65.0,M,2,14,29,7,2024,0,4.2,1
2024-07-29T19:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 19:40:00+00:00,2024-07-29 19:57:00+00:00,2024-07-29 20:10:00+00:00,M6.4,S25E85,13772.0,2024-07-30 13:56:00+00:00,4,[{'activityID': '2024-07-29T20:00:00-CME-001'}],30.0,M,2,19,29,7,2024,0,6.4,1
2024-07-29T20:55:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-29 20:55:00+00:00,2024-07-29 21:00:00+00:00,2024-07-29 21:06:00+00:00,M1.1,S04E90,13774.0,2024-07-31 21:16:00+00:00,2,,11.0,M,2,20,29,7,2024,0,1.1,1
2024-07-30T00:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 00:52:00+00:00,2024-07-30 01:03:00+00:00,2024-07-30 01:20:00+00:00,M1.7,S12W63,13762.0,2024-07-30 01:39:00+00:00,1,,28.0,M,2,0,30,7,2024,1,1.7,1
2024-07-30T01:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 01:20:00+00:00,2024-07-30 01:25:00+00:00,2024-07-30 01:30:00+00:00,M1.2,S12W63,13762.0,2024-07-30 01:42:00+00:00,1,,10.0,M,2,1,30,7,2024,1,1.2,1
2024-07-30T01:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 01:30:00+00:00,2024-07-30 01:32:00+00:00,2024-07-30 01:36:00+00:00,M1.3,S12W03,13765.0,2024-07-30 02:07:00+00:00,1,,6.0,M,2,1,30,7,2024,1,1.3,1
2024-07-30T01:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 01:35:00+00:00,2024-07-30 01:40:00+00:00,2024-07-30 01:44:00+00:00,M1.4,S05W20,13766.0,2024-08-02 16:55:00+00:00,2,,9.0,M,2,1,30,7,2024,1,1.4,1
2024-07-30T06:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 06:16:00+00:00,2024-07-30 06:29:00+00:00,2024-07-30 06:46:00+00:00,M1.5,S06W18,13766.0,2024-07-30 11:47:00+00:00,2,,30.0,M,2,6,30,7,2024,1,1.5,1
2024-07-30T16:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 16:12:00+00:00,2024-07-30 16:28:00+00:00,2024-07-30 16:42:00+00:00,M1.5,S06W21,13766.0,2024-07-30 18:08:00+00:00,1,,30.0,M,2,16,30,7,2024,1,1.5,1
2024-07-30T19:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 19:10:00+00:00,2024-07-30 19:20:00+00:00,2024-07-30 19:25:00+00:00,M1.9,S12W75,13762.0,2024-07-30 19:41:00+00:00,1,,15.0,M,2,19,30,7,2024,1,1.9,1
2024-07-30T19:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-30 19:25:00+00:00,2024-07-30 19:38:00+00:00,2024-07-30 20:04:00+00:00,M9.4,S25E65,13772.0,2024-07-30 20:55:00+00:00,4,[{'activityID': '2024-07-30T19:48:00-CME-001'}],39.0,M,2,19,30,7,2024,1,9.4,1
2024-07-31T01:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 01:43:00+00:00,2024-07-31 01:50:00+00:00,2024-07-31 01:54:00+00:00,M1.9,S07W44,13773.0,2024-07-31 02:26:00+00:00,1,,11.0,M,2,1,31,7,2024,2,1.9,1
2024-07-31T05:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 05:07:00+00:00,2024-07-31 05:23:00+00:00,2024-07-31 05:38:00+00:00,M4.7,S07E90,13774.0,2024-07-31 11:16:00+00:00,1,,31.0,M,2,5,31,7,2024,2,4.7,1
2024-07-31T06:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 06:28:00+00:00,2024-07-31 06:46:00+00:00,2024-07-31 06:58:00+00:00,M7.7,S15W60,13768.0,2024-07-31 11:10:00+00:00,2,[{'activityID': '2024-07-31T07:12:00-CME-001'}],30.0,M,2,6,31,7,2024,2,7.7,1
2024-07-31T12:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 12:45:00+00:00,2024-07-31 13:05:00+00:00,2024-07-31 13:26:00+00:00,M6.0,S25E55,13772.0,2024-07-31 13:41:00+00:00,3,[{'activityID': '2024-07-31T13:25:00-CME-001'}],41.0,M,2,12,31,7,2024,2,6.0,1
2024-07-31T13:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 13:26:00+00:00,2024-07-31 13:32:00+00:00,2024-07-31 13:37:00+00:00,M4.4,S25E55,13772.0,2024-07-31 13:44:00+00:00,1,,11.0,M,2,13,31,7,2024,2,4.4,1
2024-07-31T16:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 16:10:00+00:00,2024-07-31 16:31:00+00:00,2024-07-31 16:41:00+00:00,M1.4,S07E75,13774.0,2024-07-31 18:57:00+00:00,2,,31.0,M,2,16,31,7,2024,2,1.4,1
2024-07-31T18:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 18:05:00+00:00,2024-07-31 18:37:00+00:00,2024-07-31 18:58:00+00:00,M5.3,S15W73,13768.0,2024-08-02 17:02:00+00:00,4,"[{'activityID': '2024-07-31T18:36:00-CME-001'}, {'activityID': '2024-07-31T20:10:00-SEP-001'}, {'activityID': '2024-07-31T20:10:00-SEP-002'}]",53.0,M,2,18,31,7,2024,2,5.3,1
2024-07-31T19:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 19:57:00+00:00,2024-07-31 20:07:00+00:00,2024-07-31 20:11:00+00:00,M1.0,S07E76,13774.0,2024-08-01 02:31:00+00:00,1,,14.0,M,2,19,31,7,2024,2,1.0,1
2024-07-31T21:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 21:36:00+00:00,2024-07-31 21:55:00+00:00,2024-07-31 22:10:00+00:00,M1.2,S07W22,13767.0,2024-08-01 02:19:00+00:00,1,,34.0,M,2,21,31,7,2024,2,1.2,1
2024-07-31T22:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-07-31 22:42:00+00:00,2024-07-31 22:50:00+00:00,2024-07-31 22:59:00+00:00,M1.0,S06E75,13774.0,2024-08-01 02:21:00+00:00,1,,17.0,M,2,22,31,7,2024,2,1.0,1
2024-08-01T00:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 00:50:00+00:00,2024-08-01 00:58:00+00:00,2024-08-01 01:03:00+00:00,M1.2,N09W28,13770.0,2024-08-01 02:22:00+00:00,1,,13.0,M,2,0,1,8,2024,3,1.2,1
2024-08-01T00:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 00:52:00+00:00,2024-08-01 00:54:00+00:00,2024-08-01 00:56:00+00:00,M1.1,N09W28,13770.0,2024-08-01 13:16:00+00:00,1,,4.0,M,2,0,1,8,2024,3,1.1,1
2024-08-01T01:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 01:47:00+00:00,2024-08-01 01:50:00+00:00,2024-08-01 01:54:00+00:00,M6.3,S07W60,13773.0,2024-08-01 02:00:00+00:00,2,[{'activityID': '2024-08-01T02:48:00-CME-001'}],7.0,M,2,1,1,8,2024,3,6.3,1
2024-08-01T02:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 02:58:00+00:00,2024-08-01 03:06:00+00:00,2024-08-01 03:14:00+00:00,M1.2,S06E68,13774.0,2024-08-02 17:12:00+00:00,2,,16.0,M,2,2,1,8,2024,3,1.2,1
2024-08-01T03:59:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 03:59:00+00:00,2024-08-01 04:09:00+00:00,2024-08-01 04:23:00+00:00,M1.9,S06E67,13774.0,2024-08-01 12:51:00+00:00,1,,24.0,M,2,3,1,8,2024,3,1.9,1
2024-08-01T04:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 04:35:00+00:00,2024-08-01 04:41:00+00:00,2024-08-01 04:45:00+00:00,M4.0,S11W36,13765.0,2024-08-01 12:53:00+00:00,1,,10.0,M,2,4,1,8,2024,3,4.0,1
2024-08-01T05:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 05:52:00+00:00,2024-08-01 05:56:00+00:00,2024-08-01 06:00:00+00:00,M1.5,S15W60,13768.0,2024-08-02 17:15:00+00:00,2,,8.0,M,2,5,1,8,2024,3,1.5,1
2024-08-01T06:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 06:23:00+00:00,2024-08-01 07:09:00+00:00,2024-08-01 07:39:00+00:00,M8.2,S15W80,13768.0,2024-08-01 11:16:00+00:00,2,[{'activityID': '2024-08-01T07:24:00-CME-001'}],76.0,M,2,6,1,8,2024,3,8.2,1
2024-08-01T06:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 06:27:00+00:00,2024-08-01 06:36:00+00:00,2024-08-01 06:51:00+00:00,M1.6,N07W33,13770.0,2024-08-01 13:35:00+00:00,1,,24.0,M,2,6,1,8,2024,3,1.6,1
2024-08-01T08:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 08:06:00+00:00,2024-08-01 08:08:00+00:00,2024-08-01 08:10:00+00:00,M2.2,S11W38,13765.0,2024-08-02 18:58:00+00:00,2,,4.0,M,2,8,1,8,2024,3,2.2,1
2024-08-01T08:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 08:24:00+00:00,2024-08-01 08:30:00+00:00,2024-08-01 08:33:00+00:00,M1.7,S25E43,13772.0,2024-08-02 19:01:00+00:00,2,,9.0,M,2,8,1,8,2024,3,1.7,1
2024-08-01T11:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 11:09:00+00:00,2024-08-01 11:37:00+00:00,2024-08-01 11:41:00+00:00,M4.1,S25E41,13772.0,2024-08-01 12:58:00+00:00,1,[{'activityID': '2024-08-01T11:48:00-CME-001'}],32.0,M,2,11,1,8,2024,3,4.1,1
2024-08-01T12:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 12:12:00+00:00,2024-08-01 12:16:00+00:00,2024-08-01 12:19:00+00:00,M3.3,S16W78,13768.0,2024-08-02 18:41:00+00:00,2,,7.0,M,2,12,1,8,2024,3,3.3,1
2024-08-01T12:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 12:35:00+00:00,2024-08-01 12:37:00+00:00,2024-08-01 12:41:00+00:00,M2.1,S25E41,13772.0,2024-08-01 13:47:00+00:00,1,,6.0,M,2,12,1,8,2024,3,2.1,1
2024-08-01T16:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 16:04:00+00:00,2024-08-01 16:15:00+00:00,2024-08-01 16:19:00+00:00,M1.0,S03W56,13764.0,2024-08-01 16:33:00+00:00,2,,15.0,M,2,16,1,8,2024,3,1.0,1
2024-08-01T16:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 16:33:00+00:00,2024-08-01 16:37:00+00:00,2024-08-01 16:44:00+00:00,M1.3,S16W80,13768.0,2024-08-01 20:07:00+00:00,2,,11.0,M,2,16,1,8,2024,3,1.3,1
2024-08-01T16:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 16:44:00+00:00,2024-08-01 16:47:00+00:00,2024-08-01 16:51:00+00:00,M1.6,S16W80,13768.0,2024-08-01 16:55:00+00:00,1,,7.0,M,2,16,1,8,2024,3,1.6,1
2024-08-01T17:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 17:01:00+00:00,2024-08-01 17:04:00+00:00,2024-08-01 17:08:00+00:00,M1.0,S06E61,13774.0,2024-08-02 18:37:00+00:00,2,,7.0,M,2,17,1,8,2024,3,1.0,1
2024-08-01T17:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 17:22:00+00:00,2024-08-01 17:29:00+00:00,2024-08-01 17:34:00+00:00,M1.3,S06E60,13774.0,2024-08-02 17:40:00+00:00,2,,12.0,M,2,17,1,8,2024,3,1.3,1
2024-08-01T20:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 20:12:00+00:00,2024-08-01 20:22:00+00:00,2024-08-01 20:32:00+00:00,M1.2,S12E59,13774.0,2024-08-01 20:39:00+00:00,1,,20.0,M,2,20,1,8,2024,3,1.2,1
2024-08-01T23:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-01 23:00:00+00:00,2024-08-01 23:08:00+00:00,2024-08-01 23:17:00+00:00,M1.4,S14W85,13768.0,2024-08-01 23:26:00+00:00,1,,17.0,M,2,23,1,8,2024,3,1.4,1
2024-08-02T01:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 01:54:00+00:00,2024-08-02 02:01:00+00:00,2024-08-02 02:08:00+00:00,M1.0,S08W45,13765.0,2024-08-02 12:46:00+00:00,1,,14.0,M,2,1,2,8,2024,4,1.0,1
2024-08-02T03:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 03:17:00+00:00,2024-08-02 03:25:00+00:00,2024-08-02 03:31:00+00:00,M1.1,S24E31,13772.0,2024-08-02 12:47:00+00:00,1,,14.0,M,2,3,2,8,2024,4,1.1,1
2024-08-02T03:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 03:53:00+00:00,2024-08-02 03:58:00+00:00,2024-08-02 04:03:00+00:00,M1.1,S16W86,13768.0,2024-08-02 12:50:00+00:00,1,,10.0,M,2,3,2,8,2024,4,1.1,1
2024-08-02T04:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 04:23:00+00:00,2024-08-02 04:55:00+00:00,2024-08-02 05:35:00+00:00,M7.4,S14W88,13768.0,2024-08-02 11:35:00+00:00,2,[{'activityID': '2024-08-02T05:12:00-CME-001'}],72.0,M,2,4,2,8,2024,4,7.4,1
2024-08-02T07:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 07:51:00+00:00,2024-08-02 07:59:00+00:00,2024-08-02 08:03:00+00:00,M2.1,S12W51,13765.0,2024-08-02 12:51:00+00:00,1,,12.0,M,2,7,2,8,2024,4,2.1,1
2024-08-02T08:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 08:19:00+00:00,2024-08-02 08:21:00+00:00,2024-08-02 08:23:00+00:00,M1.3,S08W80,13773.0,2024-08-02 19:20:00+00:00,1,,4.0,M,2,8,2,8,2024,4,1.3,1
2024-08-02T09:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 09:08:00+00:00,2024-08-02 09:16:00+00:00,2024-08-02 09:28:00+00:00,M1.2,S26E30,13772.0,2024-08-02 12:52:00+00:00,1,,20.0,M,2,9,2,8,2024,4,1.2,1
2024-08-02T09:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 09:45:00+00:00,2024-08-02 09:51:00+00:00,2024-08-02 09:55:00+00:00,M1.6,S05W59,13766.0,2024-08-02 12:55:00+00:00,1,,10.0,M,2,9,2,8,2024,4,1.6,1
2024-08-02T12:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 12:28:00+00:00,2024-08-02 12:33:00+00:00,2024-08-02 12:38:00+00:00,M1.2,S07W80,13773.0,2024-08-02 12:57:00+00:00,1,,10.0,M,2,12,2,8,2024,4,1.2,1
2024-08-02T13:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 13:44:00+00:00,2024-08-02 13:50:00+00:00,2024-08-02 14:00:00+00:00,M1.1,N18E42,13775.0,2024-08-02 15:00:00+00:00,1,,16.0,M,2,13,2,8,2024,4,1.1,1
2024-08-02T15:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 15:21:00+00:00,2024-08-02 15:30:00+00:00,2024-08-02 15:35:00+00:00,M1.5,S05W63,13766.0,2024-08-02 15:59:00+00:00,1,,14.0,M,2,15,2,8,2024,4,1.5,1
2024-08-02T23:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02 23:41:00+00:00,2024-08-02 23:58:00+00:00,2024-08-03 00:22:00+00:00,M1.3,N14E90,13781.0,2024-08-05 17:21:00+00:00,3,,41.0,M,2,23,2,8,2024,4,1.3,1
2024-08-03T00:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 00:22:00+00:00,2024-08-03 00:27:00+00:00,2024-08-03 00:32:00+00:00,M1.0,S13W98,13768.0,2024-08-03 00:44:00+00:00,1,,10.0,M,2,0,3,8,2024,5,1.0,1
2024-08-03T04:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 04:45:00+00:00,2024-08-03 04:59:00+00:00,2024-08-03 05:05:00+00:00,M1.5,N10W59,13770.0,2024-08-03 13:22:00+00:00,1,,20.0,M,2,4,3,8,2024,5,1.5,1
2024-08-03T06:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 06:52:00+00:00,2024-08-03 07:05:00+00:00,2024-08-03 07:11:00+00:00,M1.5,S14W99,13768.0,2024-08-07 18:04:00+00:00,3,,19.0,M,2,6,3,8,2024,5,1.5,1
2024-08-03T07:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 07:11:00+00:00,2024-08-03 07:30:00+00:00,2024-08-03 07:34:00+00:00,M1.9,S10W63,13768.0,2024-08-07 18:05:00+00:00,3,,23.0,M,2,7,3,8,2024,5,1.9,1
2024-08-03T13:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 13:26:00+00:00,2024-08-03 13:43:00+00:00,2024-08-03 13:55:00+00:00,M1.8,S07E41,13774.0,2024-08-03 14:18:00+00:00,1,,29.0,M,2,13,3,8,2024,5,1.8,1
2024-08-03T16:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 16:49:00+00:00,2024-08-03 16:54:00+00:00,2024-08-03 16:58:00+00:00,M2.8,N10W65,13770.0,2024-08-03 17:03:00+00:00,1,,9.0,M,2,16,3,8,2024,5,2.8,1
2024-08-03T17:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 17:13:00+00:00,2024-08-03 17:26:00+00:00,2024-08-03 17:34:00+00:00,M1.9,S06W79,13766.0,2024-08-03 17:37:00+00:00,1,,21.0,M,2,17,3,8,2024,5,1.9,1
2024-08-03T18:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 18:29:00+00:00,2024-08-03 18:39:00+00:00,2024-08-03 18:44:00+00:00,M7.3,N17E26,13775.0,2024-08-03 19:11:00+00:00,3,,15.0,M,2,18,3,8,2024,5,7.3,1
2024-08-03T19:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03 19:17:00+00:00,2024-08-03 19:30:00+00:00,2024-08-03 19:43:00+00:00,M5.4,N14E90,13781.0,2024-08-05 12:41:00+00:00,3,,26.0,M,2,19,3,8,2024,5,5.4,1
2024-08-04T01:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04 01:45:00+00:00,2024-08-04 01:59:00+00:00,2024-08-04 02:17:00+00:00,M1.4,N12E90,13781.0,2024-08-05 12:41:00+00:00,3,,32.0,M,2,1,4,8,2024,6,1.4,1
2024-08-04T09:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04 09:35:00+00:00,2024-08-04 09:44:00+00:00,2024-08-04 09:48:00+00:00,M1.2,N14E90,13781.0,2024-08-05 12:41:00+00:00,2,,13.0,M,2,9,4,8,2024,6,1.2,1
