flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-08-02T13:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02T13:44Z,2024-08-02T13:50Z,2024-08-02T14:00Z,M1.1,N18E42,13775.0,,2024-08-02T15:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32472/-1,,
2024-08-02T15:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02T15:21Z,2024-08-02T15:30Z,2024-08-02T15:35Z,M1.5,S05W63,13766.0,,2024-08-02T15:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32475/-1,,
2024-08-02T23:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-02T23:41Z,2024-08-02T23:58Z,2024-08-03T00:22Z,M1.3,N14E90,13781.0,"This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T17:21Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32486/-1,,
2024-08-03T00:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T00:22Z,2024-08-03T00:27Z,2024-08-03T00:32Z,M1.0,S13W98,13768.0,,2024-08-03T00:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32487/-1,,
2024-08-03T04:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T04:45Z,2024-08-03T04:59Z,2024-08-03T05:05Z,M1.5,N10W59,13770.0,,2024-08-03T13:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32489/-1,,
2024-08-03T06:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T06:52Z,2024-08-03T07:05Z,2024-08-03T07:11Z,M1.5,S14W99,13768.0,"Flare may be occurring slightly beyond the SW limb, partially occulted. SDO 131 is not available for the time of the flare b/c of an eclipse, but flare can be seen just beyond the SW limb in GOES SUVI 131. AR 3768 was located at W99 at the time.

SWPC associates this flare with AR 3770.",2024-08-07T18:04Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32491/-1,,
2024-08-03T07:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T07:11Z,2024-08-03T07:30Z,2024-08-03T07:34Z,M1.9,S10W63,13768.0,"Continued background x-ray brightening from AR 3768 over the west limb, following M1.5 flare which peaked at 2024-08-03T07:05Z. The peak of M1.9 also gets a contribution from a smaller eruption from AR 3765 on top of this increasing background brightening.
SDO 131 is not available for the time of the flare b/c of an eclipse, but flare can be seen just beyond the SW limb in GOES SUVI 131. AR 3768 was located at W99 at the time.",2024-08-07T18:05Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32490/-1,,
2024-08-03T13:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T13:26Z,2024-08-03T13:43Z,2024-08-03T13:55Z,M1.8,S07E41,13774.0,,2024-08-03T14:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32492/-1,,
2024-08-03T16:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T16:49Z,2024-08-03T16:54Z,2024-08-03T16:58Z,M2.8,N10W65,13770.0,,2024-08-03T17:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32493/-1,,
2024-08-03T17:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T17:13Z,2024-08-03T17:26Z,2024-08-03T17:34Z,M1.9,S06W79,13766.0,,2024-08-03T17:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32494/-1,,
2024-08-03T18:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T18:29Z,2024-08-03T18:39Z,2024-08-03T18:44Z,M7.3,N17E26,13775.0,"Impulsive part of this flare begins at 2024-08-03T18:36Z, but T18:29Z is when some brightening in the region is observed in SDO AIA 131. So the start time will remain as is, noting this nature of the eruption.",2024-08-03T19:11Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32495/-1,,"[{'messageID': '20240803-AL-001', 'messageIssueTime': '2024-08-03T18:44Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32496/1'}, {'messageID': '20240803-AL-002', 'messageIssueTime': '2024-08-03T18:49Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32497/1'}]"
2024-08-03T19:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-03T19:17Z,2024-08-03T19:30Z,2024-08-03T19:43Z,M5.4,N14E90,13781.0,"This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T12:41Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32498/-1,,"[{'messageID': '20240803-AL-003', 'messageIssueTime': '2024-08-03T19:46Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32499/1'}, {'messageID': '20240803-AL-004', 'messageIssueTime': '2024-08-03T19:48Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32500/1'}]"
2024-08-04T01:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T01:45Z,2024-08-04T01:59Z,2024-08-04T02:17Z,M1.4,N12E90,13781.0,"This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T12:41Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32504/-1,,
2024-08-04T09:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T09:35Z,2024-08-04T09:44Z,2024-08-04T09:48Z,M1.2,N14E90,13781.0,"This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T12:41Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32515/-1,,
2024-08-04T09:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T09:48Z,2024-08-04T10:01Z,2024-08-04T10:03Z,M1.1,S07W88,13766.0,There is simultaneous flaring observed from an unnumbered region near N15E90 at this time.,2024-08-04T15:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32516/-1,,
2024-08-04T10:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T10:03Z,2024-08-04T10:08Z,2024-08-04T10:12Z,M1.4,N13E90,13781.0,"There is simultaneous flaring observed from Active Region 13766 (S07E88) at this time. This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T12:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32517/-1,,
2024-08-04T10:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T10:27Z,2024-08-04T10:50Z,2024-08-04T11:24Z,M1.9,N12E90,13781.0,"This flare likely originated from Active Region 13781, which was unnumbered at the time of the flare but has since been numbered.",2024-08-05T12:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32518/-1,,
2024-08-04T15:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T15:11Z,2024-08-04T15:15Z,2024-08-04T15:19Z,M2.2,S10E69,13780.0,,2024-08-04T19:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32522/-1,[{'activityID': '2024-08-04T15:37:00-CME-001'}],
2024-08-04T22:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-04T22:04Z,2024-08-04T22:11Z,2024-08-04T22:15Z,M1.0,S10E64,13780.0,,2024-08-04T22:44Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32532/-1,[{'activityID': '2024-08-04T23:12:00-CME-001'}],
2024-08-05T02:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T02:22Z,2024-08-05T02:31Z,2024-08-05T02:35Z,M1.1,S10E61,13780.0,,2024-08-05T12:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32540/-1,[{'activityID': '2024-08-05T03:12:00-CME-001'}],
2024-08-05T05:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T05:13Z,2024-08-05T05:23Z,2024-08-05T05:27Z,M6.1,S10E60,13780.0,,2024-08-05T12:14Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32538/-1,[{'activityID': '2024-08-05T05:48:00-CME-001'}],"[{'messageID': '20240805-AL-002', 'messageIssueTime': '2024-08-05T05:27Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32539/1'}, {'messageID': '20240805-AL-003', 'messageIssueTime': '2024-08-05T12:14Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32541/1'}]"
2024-08-05T09:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T09:49Z,2024-08-05T10:01Z,2024-08-05T10:09Z,M1.7,S09W90,13767.0,,2024-08-05T12:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32542/-1,,
2024-08-05T13:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T13:24Z,2024-08-05T13:40Z,2024-08-05T13:54Z,X1.7,S12W95,13765.0,"Close inspection was conducted regarding the location of this flare. Initial impressions using SDO AIA imagery indicated an approximate longitude of W99. After close manual inspection of EUV imagery from STEREO-A, which was 21 degrees upstream of the SDO AIA viewpoint at L1, it was determined that this flare was more likely located at approximately S12W95 and had most likely originated from AR 13765. Attribution to Active Region 13765 was based on the close agreement between the location of the flare seen in UV imagery (S12W97) and the separate manual calculation of the approximate location of AR 13765 at the peak time of the flare (S11W95-97), as well as the qualitative comparison of features seen on the disk at the time of the flare with the location of those features in earlier frames where the location of each Active Region is more distinguishable. STIX on SolO also confirms the approximate location of the flare.",2024-08-07T18:41Z,10,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32545/-1,"[{'activityID': '2024-08-05T13:48:00-CME-001'}, {'activityID': '2024-08-05T17:26:00-SEP-001'}]","[{'messageID': '20240805-AL-004', 'messageIssueTime': '2024-08-05T13:37Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32546/1'}, {'messageID': '20240805-AL-005', 'messageIssueTime': '2024-08-05T13:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32547/1'}]"
2024-08-05T15:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T15:18Z,2024-08-05T15:27Z,2024-08-05T15:32Z,X1.1,S10E55,13780.0,,2024-08-05T15:53Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32554/-1,[{'activityID': '2024-08-05T16:00:00-CME-001'}],"[{'messageID': '20240805-AL-006', 'messageIssueTime': '2024-08-05T15:31Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32555/1'}, {'messageID': '20240805-AL-007', 'messageIssueTime': '2024-08-05T15:54Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32556/1'}]"
2024-08-05T17:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T17:56Z,2024-08-05T18:02Z,2024-08-05T18:09Z,M1.0,S12W98,13765.0,The flare may be associated with AR3767 but it is difficult to discern the exact source due to occultation behind the western limb.,2024-08-07T18:44Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32563/-1,,
2024-08-05T18:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-05T18:20Z,2024-08-05T18:37Z,2024-08-05T18:42Z,M1.2,S10E60,13780.0,"There is a simultaneous flaring from east of Active Region 3774, centered around (S10E12) but the major contribution seems to be from Active Region 3780.",2024-08-07T18:46Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32564/-1,,
2024-08-06T02:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-06T02:50Z,2024-08-06T03:03Z,2024-08-06T03:08Z,M1.1,N12E65,13781.0,,2024-08-06T12:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32577/-1,,
2024-08-07T01:55:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-07T01:55Z,2024-08-07T02:01Z,2024-08-07T02:06Z,C8.5,N05W85,,Associated active region could not be determined based on EUV imagery.,2024-08-11T00:04Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32593/-1,[{'activityID': '2024-08-07T03:48:00-CME-001'}],
2024-08-07T02:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-07T02:21Z,2024-08-07T02:30Z,2024-08-07T02:38Z,M1.8,S08W18,13774.0,,2024-08-07T11:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32579/-1,,
2024-08-07T04:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-07T04:52Z,2024-08-07T04:57Z,2024-08-07T05:01Z,M1.1,N13E53,13781.0,,2024-08-07T11:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32580/-1,,
2024-08-07T13:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-07T13:30Z,2024-08-07T13:50Z,2024-08-07T13:58Z,M4.5,S10W22,13774.0,,2024-08-07T14:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32582/-1,[{'activityID': '2024-08-07T14:24:00-CME-001'}],
2024-08-07T18:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-07T18:31Z,2024-08-07T18:54Z,2024-08-07T19:08Z,M5.0,S09W05,13777.0,,2024-08-07T19:47Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32590/-1,[{'activityID': '2024-08-07T19:36:00-CME-001'}],"[{'messageID': '20240807-AL-002', 'messageIssueTime': '2024-08-07T19:08Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32591/1'}, {'messageID': '20240807-AL-003', 'messageIssueTime': '2024-08-07T19:11Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32592/1'}]"
2024-08-08T00:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T00:49Z,2024-08-08T01:06Z,2024-08-08T01:15Z,M2.1,S12W05,13777.0,,2024-08-08T01:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32611/-1,,
2024-08-08T03:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T03:27Z,2024-08-08T04:41Z,2024-08-08T05:09Z,M1.3,S05W15,13777.0,,2024-08-08T11:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32614/-1,[{'activityID': '2024-08-08T05:30:00-CME-001'}],
2024-08-08T11:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T11:24Z,2024-08-08T11:42Z,2024-08-08T11:52Z,M1.6,S07W20,13777.0,,2024-08-08T12:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32616/-1,,
2024-08-08T12:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T12:05Z,2024-08-08T12:13Z,2024-08-08T12:20Z,M1.0,N14E34,13781.0,Simultaneous flaring is observed from Active Region 13777 at the time of this event.,2024-08-08T13:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32620/-1,,
2024-08-08T12:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T12:56Z,2024-08-08T13:00Z,2024-08-08T13:04Z,M1.0,N14E34,13781.0,,2024-08-08T13:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32621/-1,,
2024-08-08T13:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T13:36Z,2024-08-08T13:43Z,2024-08-08T13:52Z,M1.5,S10E90,13788.0,"Update: This flare likely originated from Active Region 13788, which was unnumbered at the time of this event. Simultaneous flaring was also observed from Active Region 13777 (S10W11).",2024-08-12T17:23Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32622/-1,,
2024-08-08T19:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T19:01Z,2024-08-08T19:35Z,2024-08-08T19:57Z,X1.3,S04W23,13777.0,"Notification ID 20240808-AL-004 was sent erroneously due to a brief GOES data gap during the flare's rising phase, which triggered a second >M5 notification when the data backfilled shortly after. It remains linked here to avoid confusion, but the first two notifications here are the true ones for this flare entry.",2024-08-08T21:07Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32626/-1,[{'activityID': '2024-08-08T20:00:00-CME-001'}],"[{'messageID': '20240808-AL-002', 'messageIssueTime': '2024-08-08T19:38Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32627/1'}, {'messageID': '20240808-AL-003', 'messageIssueTime': '2024-08-08T20:11Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32628/1'}, {'messageID': '20240808-AL-004', 'messageIssueTime': '2024-08-08T20:20Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32630/1'}]"
2024-08-08T22:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-08T22:46Z,2024-08-08T22:51Z,2024-08-08T22:56Z,M1.2,S14E18,13780.0,,2024-08-08T23:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32631/-1,,
2024-08-09T10:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T10:41Z,2024-08-09T11:17Z,2024-08-09T11:24Z,M1.2,S09W28,13777.0,,2024-08-09T11:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32632/-1,,
2024-08-09T11:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T11:56Z,2024-08-09T12:06Z,2024-08-09T12:13Z,M1.4,S09W08,13780.0,,2024-08-09T12:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32633/-1,,
2024-08-09T12:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T12:38Z,2024-08-09T12:43Z,2024-08-09T12:51Z,M1.0,N15E22,13781.0,,2024-08-09T13:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32636/-1,,
2024-08-09T12:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T12:51Z,2024-08-09T12:59Z,2024-08-09T13:03Z,M1.0,S12E08,13780.0,,2024-08-09T13:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32637/-1,,
2024-08-09T20:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T20:27Z,2024-08-09T20:37Z,2024-08-09T21:00Z,M1.0,S07W39,13777.0,,2024-08-09T21:32Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32653/-1,,
2024-08-09T21:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T21:10Z,2024-08-09T21:23Z,2024-08-09T21:50Z,M4.5,S05W40,13774.0,"This flare occurs between ARs 3777 and 3774, and is assigned to AR 3774. Flare location has been updated from original DONKI entry.",2024-08-10T18:32Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32654/-1,[{'activityID': '2024-08-09T21:48:00-CME-001'}],
2024-08-09T21:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T21:50Z,2024-08-09T22:03Z,2024-08-09T23:21Z,M2.9,N15E65,13784.0,"This flare is attributed to AR 3784 based on brightening from this region in SDO AIA 131 imagery, but occurs directly following the M4.5 flare peaking at 2024-08-09T21:23Z from AR 3777.",2024-08-10T00:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32660/-1,,
2024-08-09T23:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-09T23:43Z,2024-08-09T23:50Z,2024-08-09T23:55Z,M1.1,S12W03,13780.0,,2024-08-10T00:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32659/-1,,
2024-08-10T00:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-10T00:52Z,2024-08-10T01:02Z,2024-08-10T01:07Z,M1.3,S10W00,13780.0,,2024-08-10T01:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32662/-1,,
2024-08-10T02:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-10T02:14Z,2024-08-10T02:37Z,2024-08-10T02:52Z,M5.3,S08W02,13780.0,"The flare started in AR 3780 centered around S12E02 but a brighter, more pointed, flare developed at ~S08W02 starting at 2024-08-10T02:31Z. Location of the M5.3 class flare still needs to be clarified.",2024-08-10T12:26Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32665/-1,[{'activityID': '2024-08-10T03:24:00-CME-001'}],"[{'messageID': '20240810-AL-002', 'messageIssueTime': '2024-08-10T02:38Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32666/1'}, {'messageID': '20240810-AL-003', 'messageIssueTime': '2024-08-10T12:26Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/32667/1'}]"
2024-08-10T04:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-10T04:03Z,2024-08-10T04:11Z,2024-08-10T04:21Z,M1.6,S14W01,13780.0,,2024-08-10T13:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32670/-1,,
2024-08-10T14:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-10T14:09Z,2024-08-10T14:44Z,2024-08-10T15:03Z,M1.3,S12W02,13780.0,,2024-08-10T18:31Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32671/-1,,
2024-08-10T15:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-10T15:11Z,2024-08-10T15:16Z,2024-08-10T15:20Z,M1.2,N03E33,13782.0,,2024-08-10T15:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32673/-1,,
2024-08-11T00:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-11T00:22Z,2024-08-11T00:31Z,2024-08-11T00:46Z,M1.0,S15W10,13780.0,,2024-08-11T01:34Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32693/-1,,
2024-08-11T01:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-11T01:09Z,2024-08-11T01:11Z,2024-08-11T01:12Z,M1.0,S10W60,13774.0,,2024-08-11T14:38Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32694/-1,,
2024-08-11T05:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-11T05:23Z,2024-08-11T05:28Z,2024-08-11T05:37Z,M1.6,S15W15,13780.0,,2024-08-11T14:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32698/-1,,
2024-08-11T19:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-11T19:57Z,2024-08-11T20:18Z,2024-08-11T20:36Z,M1.6,S10W57,13777.0,,2024-08-12T11:15Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32707/-1,,
2024-08-11T23:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-11T23:40Z,2024-08-11T23:58Z,2024-08-12T00:26Z,M1.2,S14W22,13780.0,,2024-08-12T00:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32720/-1,,
2024-08-12T22:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-12T22:47Z,2024-08-12T22:57Z,2024-08-12T23:04Z,M1.2,N12E20,13784.0,,2024-08-12T23:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32746/-1,,
2024-08-13T07:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-13T07:30Z,2024-08-13T07:37Z,2024-08-13T07:50Z,C6.6,S10W38,13780.0,,2024-08-14T17:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32799/-1,[{'activityID': '2024-08-13T10:12:00-CME-001'}],
2024-08-13T17:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-08-13T17:25Z,2024-08-13T17:29Z,2024-08-13T17:34Z,M1.0,N15E11,13784.0,,2024-08-13T17:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/32759/-1,,
